dn,P,u,v,w
7.3552e+05,1.754,0.086758,-0.089234,0.12342
7.3552e+05,1.749,0.058925,-0.044699,0.1236
7.3552e+05,1.748,0.06965,0.010572,0.12369
7.3552e+05,1.743,0.19983,-0.028423,-0.0041458
7.3552e+05,1.74,0.02062,-0.068177,0.16393
7.3552e+05,1.735,-0.11295,-0.026187,0.16039
7.3552e+05,1.735,0.079264,0.0089879,0.14075
7.3552e+05,1.731,0.068941,0.034468,0.15678
7.3552e+05,1.722,0.19983,-0.028423,-0.0041458
7.3552e+05,1.721,0.09128,-0.0065146,0.1289
7.3552e+05,1.714,0.068985,0.11194,0.15176
7.3552e+05,1.709,0.10681,0.035752,0.15561
7.3552e+05,1.705,0.16864,0.075621,0.15788
7.3552e+05,1.7,0.17101,0.0638,0.18124
7.3552e+05,1.697,0.13406,0.086282,0.17748
7.3552e+05,1.689,0.14375,0.15206,0.1463
7.3552e+05,1.682,0.046266,0.15174,0.13538
7.3552e+05,1.676,0.09357,0.19832,0.12612
7.3552e+05,1.671,-0.013658,0.18514,0.15642
7.3552e+05,1.665,-0.079464,0.15551,0.1829
7.3552e+05,1.659,-0.052817,0.15746,0.17656
7.3552e+05,1.652,0.14114,0.20695,0.13598
7.3552e+05,1.648,0.10829,0.20855,0.12159
7.3552e+05,1.645,0.06621,0.3353,0.073077
7.3552e+05,1.637,0.011337,0.21559,0.061463
7.3552e+05,1.633,-0.068746,0.22064,0.10659
7.3552e+05,1.626,0.015907,0.253,0.13229
7.3552e+05,1.623,0.071555,0.2137,0.13896
7.3552e+05,1.62,0.086073,0.29694,0.1344
7.3552e+05,1.613,0.079377,0.29117,0.13272
7.3552e+05,1.608,0.069447,0.31822,0.10859
7.3552e+05,1.603,0.10671,0.30336,0.10936
7.3552e+05,1.6,0.0038204,0.34756,0.10392
7.3552e+05,1.6,0.050903,0.35553,0.083582
7.3552e+05,1.597,0.0019424,0.36109,0.061513
7.3552e+05,1.597,0.034389,0.28714,0.041695
7.3552e+05,1.594,-0.04336,0.31661,0.027754
7.3552e+05,1.597,-0.019043,0.35993,-0.0059581
7.3552e+05,1.596,0.0072011,0.31342,-0.020376
7.3552e+05,1.6,0.023484,0.2798,-0.032791
7.3552e+05,1.602,-0.1216,0.24853,-0.040516
7.3552e+05,1.604,0.0023585,0.27338,-0.078163
7.3552e+05,1.612,-0.021035,0.29468,-0.11271
7.3552e+05,1.616,-0.037184,0.34209,-0.11837
7.3552e+05,1.622,0.0037696,0.25094,-0.17653
7.3552e+05,1.63,-0.0096652,0.22679,-0.18995
7.3552e+05,1.637,-0.0054348,0.21208,-0.21867
7.3552e+05,1.645,-0.011452,0.17664,-0.24542
7.3552e+05,1.655,0.0052075,0.25856,-0.26584
7.3552e+05,1.668,-0.00058841,0.20525,-0.28452
7.3552e+05,1.678,-0.019109,0.17586,-0.30249
7.3552e+05,1.691,0.0063645,0.13461,-0.33005
7.3552e+05,1.705,-0.036415,0.13872,-0.35451
7.3552e+05,1.719,0.01958,0.18529,-0.37394
7.3552e+05,1.736,0.081403,0.14532,-0.38775
7.3552e+05,1.747,0.0211,0.13684,-0.40092
7.3552e+05,1.762,0.083224,0.097267,-0.42677
7.3552e+05,1.778,0.024964,0.062517,-0.43169
7.3552e+05,1.798,0.091566,0.028195,-0.44703
7.3552e+05,1.812,0.1128,-0.021322,-0.46799
7.3552e+05,1.83,0.17237,-0.026488,-0.48404
7.3552e+05,1.843,0.20472,-0.028219,-0.48678
7.3552e+05,1.861,0.14513,-0.053646,-0.49284
7.3552e+05,1.871,0.21183,-0.11252,-0.4951
7.3552e+05,1.892,0.19619,-0.18604,-0.50272
7.3552e+05,1.904,0.27574,-0.1819,-0.50368
7.3552e+05,1.927,0.23415,-0.14392,-0.49283
7.3552e+05,1.947,0.31647,-0.24798,-0.48546
7.3552e+05,1.952,0.33497,-0.25719,-0.48056
7.3552e+05,1.981,0.36249,-0.23712,-0.46168
7.3552e+05,1.988,0.34295,-0.25024,-0.44356
7.3552e+05,2.007,0.37098,-0.2777,-0.4377
7.3552e+05,2.016,0.41511,-0.31713,-0.41511
7.3552e+05,2.034,0.36152,-0.32195,-0.40348
7.3552e+05,2.047,0.41664,-0.37517,-0.39687
7.3552e+05,2.064,0.3787,-0.37987,-0.36655
7.3552e+05,2.083,0.43155,-0.34892,-0.3461
7.3552e+05,2.086,0.47458,-0.39702,-0.3387
7.3552e+05,2.102,0.46272,-0.41776,-0.32081
7.3552e+05,2.12,0.45643,-0.45688,-0.28527
7.3552e+05,2.126,0.46267,-0.44744,-0.26352
7.3552e+05,2.138,0.50108,-0.43302,-0.24655
7.3552e+05,2.148,0.46793,-0.44823,-0.22178
7.3552e+05,2.156,0.5402,-0.45236,-0.18628
7.3552e+05,2.161,0.48828,-0.46913,-0.16643
7.3552e+05,2.169,0.52724,-0.44251,-0.13533
7.3552e+05,2.173,0.49734,-0.45089,-0.1243
7.3552e+05,2.178,0.54698,-0.43806,-0.10618
7.3552e+05,2.177,0.53789,-0.51145,-0.080971
7.3552e+05,2.181,0.49005,-0.43474,-0.048647
7.3552e+05,2.181,0.47183,-0.44011,-0.021352
7.3552e+05,2.181,0.4968,-0.45825,0.0002874
7.3552e+05,2.176,0.52189,-0.45354,0.020933
7.3552e+05,2.174,0.54792,-0.43531,0.046701
7.3552e+05,2.169,0.54095,-0.45212,0.076147
7.3552e+05,2.165,0.59664,-0.45413,0.10091
7.3552e+05,2.162,0.51408,-0.5255,0.12568
7.3552e+05,2.155,0.52662,-0.44581,0.14706
7.3552e+05,2.149,0.56665,-0.42405,0.17928
7.3552e+05,2.143,0.53344,-0.39448,0.20103
7.3552e+05,2.135,0.54802,-0.42207,0.24171
7.3552e+05,2.124,0.52488,-0.34852,0.25443
7.3552e+05,2.115,0.57753,-0.35027,0.27788
7.3552e+05,2.105,0.46767,-0.3712,0.31194
7.3552e+05,2.093,0.51478,-0.37425,0.31975
7.3552e+05,2.082,0.49035,-0.36754,0.33033
7.3552e+05,2.075,0.50433,-0.29848,0.35688
7.3552e+05,2.057,0.52702,-0.30375,0.3803
7.3552e+05,2.053,0.46487,-0.2781,0.40111
7.3552e+05,2.036,0.42236,-0.29659,0.4179
7.3552e+05,2.024,0.49306,-0.25489,0.41604
7.3552e+05,2.004,0.41674,-0.2027,0.44145
7.3552e+05,1.994,0.44443,-0.21152,0.42215
7.3552e+05,1.986,0.39486,-0.22185,0.44626
7.3552e+05,1.967,0.40343,-0.17249,0.45316
7.3552e+05,1.951,0.39107,-0.20229,0.45894
7.3552e+05,1.938,0.37861,-0.15947,0.47275
7.3552e+05,1.921,0.29869,-0.15022,0.46965
7.3552e+05,1.905,0.32645,-0.14013,0.46543
7.3552e+05,1.889,0.315,-0.10533,0.47834
7.3552e+05,1.876,0.31325,-0.12699,0.46811
7.3552e+05,1.862,0.22814,-0.12338,0.47051
7.3552e+05,1.843,0.27535,-0.13326,0.45923
7.3552e+05,1.826,0.23904,-0.15464,0.45654
7.3552e+05,1.811,0.23683,-0.082679,0.45028
7.3552e+05,1.798,0.18622,-0.082508,0.44313
7.3552e+05,1.78,0.19183,-0.054018,0.43364
7.3552e+05,1.765,0.21989,0.044045,0.4556
7.3552e+05,1.748,0.13608,0.12198,0.43802
7.3552e+05,1.734,-0.016802,0.12485,0.4476
7.3552e+05,1.722,0.10685,0.10138,0.42299
7.3552e+05,1.707,0.066771,0.050601,0.40785
7.3552e+05,1.686,0.028238,0.021875,0.39589
7.3552e+05,1.669,-0.12887,0.20202,0.34975
7.3552e+05,1.657,-0.1313,0.13033,0.29523
7.3552e+05,1.64,-0.12632,0.14399,0.28267
7.3552e+05,1.623,-0.062675,0.064107,0.2429
7.3552e+05,1.607,-0.27007,0.16157,0.18964
7.3552e+05,1.593,-0.18432,0.13157,0.11192
7.3552e+05,1.577,-0.23709,0.079357,0.05428
7.3552e+05,1.569,-0.18201,0.24699,0.0629
7.3552e+05,1.558,-0.13956,0.16503,0.029023
7.3552e+05,1.546,-0.27688,0.14149,0.11758
7.3552e+05,1.538,-0.24398,0.10193,0.22848
7.3552e+05,1.528,-0.16359,0.24184,0.2256
7.3552e+05,1.524,-0.18415,0.32695,0.19737
7.3552e+05,1.52,-0.18457,0.24803,0.18929
7.3552e+05,1.514,-0.12995,0.25876,0.18178
7.3552e+05,1.51,-0.22907,0.26856,0.15461
7.3552e+05,1.51,-0.23705,0.26082,0.1357
7.3552e+05,1.508,-0.20198,0.25147,0.1061
7.3552e+05,1.506,-0.23415,0.27145,0.08775
7.3552e+05,1.507,-0.22098,0.26133,0.065971
7.3552e+05,1.508,-0.23507,0.25767,0.038403
7.3552e+05,1.51,-0.2421,0.27869,0.024621
7.3552e+05,1.51,-0.22656,0.27185,0.0040889
7.3552e+05,1.515,-0.21508,0.28353,-0.026909
7.3552e+05,1.52,-0.14165,0.26076,-0.049592
7.3552e+05,1.525,-0.21721,0.29259,-0.064316
7.3552e+05,1.529,-0.13218,0.30408,-0.087831
7.3552e+05,1.538,-0.091411,0.26768,-0.1269
7.3552e+05,1.543,-0.22499,0.29405,-0.1214
7.3552e+05,1.55,-0.14051,0.284,-0.14497
7.3552e+05,1.561,-0.11346,0.22227,-0.16734
7.3552e+05,1.567,-0.08325,0.30274,-0.18739
7.3552e+05,1.576,-0.13365,0.18106,-0.19754
7.3552e+05,1.588,-0.11896,0.18578,-0.2252
7.3552e+05,1.598,-0.088184,0.22922,-0.22508
7.3552e+05,1.608,-0.075162,0.2384,-0.23883
7.3552e+05,1.62,-0.017563,0.19686,-0.25006
7.3552e+05,1.632,0.0093597,0.20104,-0.26039
7.3552e+05,1.641,-0.010609,0.19042,-0.27046
7.3552e+05,1.65,0.0034271,0.19921,-0.28512
7.3552e+05,1.662,0.030603,0.15061,-0.28537
7.3552e+05,1.675,0.045331,0.14429,-0.28487
7.3552e+05,1.684,0.070441,0.1318,-0.29438
7.3552e+05,1.696,0.16008,0.11361,-0.30637
7.3552e+05,1.708,0.10768,0.04616,-0.2926
7.3552e+05,1.717,0.17866,0.057398,-0.29744
7.3552e+05,1.728,0.14652,0.04206,-0.30473
7.3552e+05,1.741,0.21399,0.02717,-0.29988
7.3552e+05,1.751,0.19542,-0.006562,-0.29272
7.3552e+05,1.761,0.20993,0.020344,-0.27818
7.3552e+05,1.773,0.22005,-0.029692,-0.27816
7.3552e+05,1.788,0.24613,-0.030894,-0.28153
7.3552e+05,1.797,0.15865,-0.031353,-0.26229
7.3552e+05,1.807,0.23325,-0.027472,-0.25872
7.3552e+05,1.813,0.2185,-0.019714,-0.24213
7.3552e+05,1.821,0.18716,-0.042143,-0.24431
7.3552e+05,1.831,0.1859,-0.030063,-0.23439
7.3552e+05,1.839,0.22884,-0.062529,-0.23504
7.3552e+05,1.846,0.24685,-0.10574,-0.21914
7.3552e+05,1.855,0.20515,-0.074986,-0.21635
7.3552e+05,1.859,0.22877,-0.073561,-0.2059
7.3552e+05,1.867,0.21162,-0.14078,-0.19357
7.3552e+05,1.872,0.22006,-0.15365,-0.18065
7.3552e+05,1.879,0.23961,-0.12557,-0.16761
7.3552e+05,1.883,0.29229,-0.15384,-0.16024
7.3552e+05,1.888,0.27139,-0.17917,-0.14829
7.3552e+05,1.895,0.26925,-0.17746,-0.14147
7.3552e+05,1.897,0.25719,-0.13425,-0.14069
7.3552e+05,1.905,0.25719,-0.19058,-0.12159
7.3552e+05,1.906,0.24954,-0.1932,-0.11131
7.3552e+05,1.908,0.26217,-0.18573,-0.10701
7.3552e+05,1.91,0.22266,-0.21708,-0.098971
7.3552e+05,1.913,0.24533,-0.16379,-0.095659
7.3552e+05,1.913,0.25059,-0.19702,-0.084067
7.3552e+05,1.919,0.25448,-0.22499,-0.079651
7.3552e+05,1.919,0.21191,-0.20592,-0.074936
7.3552e+05,1.922,0.3002,-0.16541,-0.071983
7.3552e+05,1.922,0.2287,-0.20803,-0.066191
7.3552e+05,1.923,0.25323,-0.21422,-0.064701
7.3552e+05,1.928,0.26302,-0.1818,-0.055663
7.3552e+05,1.927,0.29238,-0.17026,-0.058707
7.3552e+05,1.928,0.29596,-0.19784,-0.060353
7.3552e+05,1.93,0.27532,-0.19625,-0.04436
7.3552e+05,1.932,0.25138,-0.13097,-0.058858
7.3552e+05,1.933,0.34262,-0.15704,-0.055605
7.3552e+05,1.935,0.29219,-0.12273,-0.048675
7.3552e+05,1.94,0.30188,-0.17053,-0.045679
7.3552e+05,1.939,0.33551,-0.16964,-0.071406
7.3552e+05,1.94,0.32115,-0.16858,-0.054775
7.3552e+05,1.945,0.29195,-0.16002,-0.064782
7.3552e+05,1.946,0.2968,-0.1679,-0.081376
7.3552e+05,1.951,0.28894,-0.12128,-0.075139
7.3552e+05,1.954,0.34547,-0.12566,-0.07944
7.3552e+05,1.957,0.28224,-0.11812,-0.081853
7.3552e+05,1.962,0.35216,-0.12711,-0.086801
7.3552e+05,1.962,0.33162,-0.044105,-0.091905
7.3552e+05,1.969,0.35094,-0.078391,-0.09396
7.3552e+05,1.973,0.3824,-0.12227,-0.09478
7.3552e+05,1.975,0.35112,-0.084693,-0.10098
7.3552e+05,1.982,0.46355,-0.019126,-0.11065
7.3552e+05,1.984,0.42713,0.001648,-0.10531
7.3552e+05,1.989,0.39601,-0.10324,-0.11551
7.3552e+05,2.001,0.40378,-0.045867,-0.10969
7.3552e+05,2.005,0.44072,-0.09172,-0.119
7.3552e+05,2.014,0.43671,-0.078061,-0.1184
7.3552e+05,2.017,0.42453,-0.10523,-0.12467
7.3552e+05,2.027,0.46821,-0.092398,-0.12324
7.3552e+05,2.037,0.48132,-0.1234,-0.11487
7.3552e+05,2.041,0.48614,-0.032143,-0.10835
7.3552e+05,2.045,0.48307,-0.10935,-0.10464
7.3552e+05,2.052,0.46194,-0.11682,-0.10076
7.3552e+05,2.06,0.47943,-0.16594,-0.093955
7.3552e+05,2.063,0.47664,-0.19338,-0.086198
7.3552e+05,2.07,0.49367,-0.15755,-0.10155
7.3552e+05,2.072,0.42932,-0.15842,-0.074929
7.3552e+05,2.083,0.46843,-0.18392,-0.07296
7.3552e+05,2.089,0.50038,-0.1699,-0.058653
7.3552e+05,2.094,0.49358,-0.25669,-0.048288
7.3552e+05,2.096,0.55975,-0.19187,-0.03653
7.3552e+05,2.102,0.54919,-0.20408,-0.027552
7.3552e+05,2.103,0.4879,-0.23121,-0.0026281
7.3552e+05,2.106,0.47849,-0.25458,0.0014406
7.3552e+05,2.109,0.45374,-0.27872,0.024051
7.3552e+05,2.109,0.49463,-0.25302,0.032232
7.3552e+05,2.112,0.48157,-0.25905,0.048996
7.3552e+05,2.111,0.4457,-0.25837,0.060424
7.3552e+05,2.111,0.50009,-0.26996,0.067968
7.3552e+05,2.109,0.47995,-0.25931,0.096074
7.3552e+05,2.113,0.48435,-0.28085,0.12266
7.3552e+05,2.099,0.48328,-0.26786,0.13461
7.3552e+05,2.099,0.46015,-0.29279,0.1594
7.3552e+05,2.1,0.47811,-0.28309,0.18535
7.3552e+05,2.095,0.46455,-0.28163,0.18497
7.3552e+05,2.088,0.43627,-0.32258,0.2032
7.3552e+05,2.084,0.49248,-0.30254,0.24109
7.3552e+05,2.073,0.44324,-0.25917,0.25317
7.3552e+05,2.065,0.50827,-0.30544,0.27787
7.3552e+05,2.055,0.43923,-0.32719,0.30503
7.3552e+05,2.046,0.47595,-0.29005,0.3168
7.3552e+05,2.032,0.44749,-0.31708,0.34205
7.3552e+05,2.023,0.43965,-0.39363,0.35231
7.3552e+05,2.005,0.39309,-0.45977,0.37873
7.3552e+05,1.991,0.40357,-0.2883,0.41197
7.3552e+05,1.981,0.35041,-0.35129,0.43068
7.3552e+05,1.967,0.44535,-0.26102,0.45039
7.3552e+05,1.949,0.358,-0.32057,0.47568
7.3552e+05,1.936,0.33831,-0.31399,0.49277
7.3552e+05,1.915,0.33115,-0.28247,0.51416
7.3552e+05,1.896,0.30912,-0.24202,0.52599
7.3552e+05,1.876,0.31098,-0.26198,0.54126
7.3552e+05,1.858,0.30662,-0.26079,0.5569
7.3552e+05,1.837,0.315,-0.20381,0.56579
7.3552e+05,1.82,0.21594,-0.19967,0.56777
7.3552e+05,1.803,0.25316,-0.17015,0.57458
7.3552e+05,1.776,0.20491,-0.084634,0.58374
7.3552e+05,1.755,0.20979,-0.1197,0.59127
7.3552e+05,1.731,0.21353,-0.063106,0.57959
7.3552e+05,1.712,0.21584,-0.021352,0.57279
7.3552e+05,1.689,0.057623,0.085658,0.51749
7.3552e+05,1.665,0.10368,0.14353,0.46086
7.3552e+05,1.64,-0.16123,0.38928,0.44094
7.3552e+05,1.627,0.19983,-0.028423,-0.0041458
7.3552e+05,1.607,0.19983,-0.028423,-0.0041458
7.3552e+05,1.584,0.19983,-0.028423,-0.0041458
7.3552e+05,1.565,-0.24272,0.15392,0.29696
7.3552e+05,1.538,0.077213,0.10443,0.39384
7.3552e+05,1.518,0.048812,0.21684,0.51559
7.3552e+05,1.495,-0.030212,0.46364,0.37185
7.3552e+05,1.473,0.19983,-0.028423,-0.0041458
7.3552e+05,1.451,0.045699,0.35446,0.40973
7.3552e+05,1.437,-0.16374,0.46204,0.34419
7.3552e+05,1.422,-0.1799,0.1779,0.40487
7.3552e+05,1.401,-0.20262,0.3381,0.44779
7.3552e+05,1.389,-0.22109,0.4018,0.41576
7.3552e+05,1.373,-0.22448,0.38224,0.39832
7.3552e+05,1.359,-0.23433,0.39538,0.36817
7.3552e+05,1.344,-0.23246,0.42401,0.34223
7.3552e+05,1.334,-0.24813,0.40906,0.3145
7.3552e+05,1.325,-0.3513,0.47637,0.28088
7.3552e+05,1.318,-0.30007,0.41107,0.25293
7.3552e+05,1.309,-0.39083,0.48717,0.22057
7.3552e+05,1.304,-0.37957,0.41153,0.19759
7.3552e+05,1.299,-0.34709,0.44854,0.15366
7.3552e+05,1.295,-0.37437,0.44134,0.11168
7.3552e+05,1.292,-0.41891,0.50572,0.069957
7.3552e+05,1.288,-0.51475,0.45524,0.045129
7.3552e+05,1.292,-0.43491,0.46135,-0.0040423
7.3552e+05,1.291,-0.44612,0.46951,-0.031317
7.3552e+05,1.292,-0.46239,0.43065,-0.07921
7.3552e+05,1.298,-0.43729,0.49235,-0.11787
7.3552e+05,1.299,-0.4753,0.47873,-0.15692
7.3552e+05,1.303,-0.41776,0.42577,-0.20534
7.3552e+05,1.313,-0.42142,0.43654,-0.2419
7.3552e+05,1.32,-0.3601,0.35653,-0.28089
7.3552e+05,1.323,-0.39273,0.4297,-0.31638
7.3552e+05,1.346,-0.39224,0.38335,-0.35653
7.3552e+05,1.353,-0.35035,0.40262,-0.38544
7.3552e+05,1.374,-0.31307,0.33826,-0.42286
7.3552e+05,1.39,-0.27367,0.37079,-0.45705
7.3552e+05,1.42,-0.26946,0.3901,-0.4918
7.3552e+05,1.445,-0.26493,0.32707,-0.51345
7.3552e+05,1.469,-0.17152,0.31479,-0.54818
7.3552e+05,1.489,-0.24956,0.31065,-0.56215
7.3552e+05,1.508,-0.18824,0.24679,-0.59712
7.3552e+05,1.531,-0.10437,0.18882,-0.61372
7.3552e+05,1.553,-0.10373,0.21074,-0.6237
7.3552e+05,1.574,-0.076672,0.25248,-0.64809
7.3552e+05,1.608,-0.10919,0.21193,-0.67251
7.3552e+05,1.632,0.0070281,0.21671,-0.69787
7.3552e+05,1.67,-0.014133,0.18009,-0.69902
7.3552e+05,1.687,-0.019085,0.19637,-0.69952
7.3552e+05,1.718,0.067899,0.12343,-0.70274
7.3552e+05,1.744,0.080419,0.083768,-0.71453
7.3552e+05,1.758,0.091286,0.00642,-0.71946
7.3552e+05,1.791,0.12702,0.017028,-0.71381
7.3552e+05,1.821,0.17611,-0.046955,-0.7259
7.3552e+05,1.839,0.22261,-0.041478,-0.7081
7.3552e+05,1.88,0.25212,-0.058571,-0.7051
7.3552e+05,1.9,0.28733,-0.10351,-0.69348
7.3552e+05,1.912,0.25831,-0.12659,-0.67834
7.3552e+05,1.937,0.30008,-0.13805,-0.67509
7.3552e+05,1.961,0.34163,-0.1889,-0.66484
7.3552e+05,1.964,0.38587,-0.15663,-0.64023
7.3552e+05,2.004,0.37233,-0.2056,-0.60743
7.3552e+05,2.033,0.40951,-0.17333,-0.58857
7.3552e+05,2.041,0.40795,-0.16217,-0.57968
7.3552e+05,2.072,0.43324,-0.20579,-0.55098
7.3552e+05,2.088,0.50782,-0.17551,-0.55344
7.3552e+05,2.105,0.5107,-0.17932,-0.5441
7.3552e+05,2.128,0.4882,-0.1822,-0.50719
7.3552e+05,2.174,0.5281,-0.17448,-0.50112
7.3552e+05,2.172,0.59437,-0.21445,-0.48332
7.3552e+05,2.177,0.55151,-0.24541,-0.4515
7.3552e+05,2.2,0.58724,-0.24321,-0.42776
7.3552e+05,2.202,0.58787,-0.30216,-0.40457
7.3552e+05,2.227,0.64753,-0.2833,-0.37337
7.3552e+05,2.255,0.59691,-0.27447,-0.3544
7.3552e+05,2.253,0.70599,-0.29675,-0.33828
7.3552e+05,2.263,0.68328,-0.29962,-0.29938
7.3552e+05,2.263,0.69333,-0.32839,-0.26217
7.3552e+05,2.263,0.6971,-0.29924,-0.21856
7.3552e+05,2.273,0.6929,-0.35938,-0.19587
7.3552e+05,2.292,0.73802,-0.30059,-0.16414
7.3552e+05,2.289,0.74617,-0.37072,-0.13316
7.3552e+05,2.285,0.75632,-0.39909,-0.10599
7.3552e+05,2.292,0.82247,-0.39021,-0.084182
7.3552e+05,2.29,0.74171,-0.37978,-0.031083
7.3552e+05,2.309,0.80883,-0.38338,-0.0071666
7.3552e+05,2.291,0.75488,-0.43193,0.037602
7.3552e+05,2.293,0.80977,-0.35424,0.064295
7.3552e+05,2.281,0.83591,-0.41755,0.087058
7.3552e+05,2.269,0.85557,-0.39827,0.12625
7.3552e+05,2.267,0.8374,-0.43279,0.14752
7.3552e+05,2.248,0.85085,-0.45026,0.16698
7.3552e+05,2.25,0.81173,-0.40796,0.20421
7.3552e+05,2.23,0.85283,-0.4399,0.23453
7.3552e+05,2.227,0.73952,-0.42694,0.27426
7.3552e+05,2.225,0.81869,-0.4165,0.28232
7.3552e+05,2.2,0.80435,-0.41754,0.32207
7.3552e+05,2.206,0.79256,-0.38852,0.346
7.3552e+05,2.183,0.79889,-0.36962,0.37479
7.3552e+05,2.168,0.73434,-0.34554,0.38028
7.3552e+05,2.155,0.6776,-0.36664,0.47201
7.3552e+05,2.148,0.66793,-0.32829,0.46098
7.3552e+05,2.125,0.58925,-0.36211,0.51026
7.3552e+05,2.11,0.6867,-0.3677,0.50711
7.3552e+05,2.088,0.62244,-0.31842,0.53073
7.3552e+05,2.071,0.64644,-0.31515,0.54523
7.3552e+05,2.053,0.64837,-0.26749,0.55649
7.3552e+05,2.04,0.50688,-0.29574,0.56923
7.3552e+05,2.013,0.50021,-0.30414,0.5776
7.3552e+05,1.992,0.45912,-0.27339,0.57442
7.3552e+05,1.979,0.44175,-0.2823,0.59979
7.3552e+05,1.944,0.42805,-0.22045,0.58835
7.3552e+05,1.928,0.37952,-0.24194,0.60854
7.3552e+05,1.901,0.29723,-0.20472,0.5861
7.3552e+05,1.878,0.39039,-0.26323,0.61568
7.3552e+05,1.862,0.27867,-0.17529,0.59225
7.3552e+05,1.84,0.30865,-0.1811,0.60636
7.3552e+05,1.811,0.22146,-0.14807,0.60352
7.3552e+05,1.789,0.20982,-0.11392,0.58323
7.3552e+05,1.764,0.19983,-0.028423,-0.0041458
7.3552e+05,1.741,0.19983,-0.028423,-0.0041458
7.3552e+05,1.72,0.10997,-0.034251,0.33284
7.3552e+05,1.698,0.19983,-0.028423,-0.0041458
7.3552e+05,1.678,-0.20471,0.093222,0.41843
7.3552e+05,1.656,-0.035407,-0.042414,0.37233
7.3552e+05,1.633,0.051326,0.12362,0.3319
7.3552e+05,1.611,-0.11325,0.15644,0.36843
7.3552e+05,1.591,0.19983,-0.028423,-0.0041458
7.3552e+05,1.571,-0.15639,-0.022629,0.43038
7.3552e+05,1.547,-0.10208,0.11232,0.29719
7.3552e+05,1.525,-0.14487,0.27203,0.22348
7.3552e+05,1.508,0.19983,-0.028423,-0.0041458
7.3552e+05,1.489,-0.077331,0.27249,0.40023
7.3552e+05,1.474,-0.2341,0.25396,0.46469
7.3552e+05,1.455,-0.25854,0.23717,0.44009
7.3552e+05,1.438,-0.32662,0.12312,0.45327
7.3552e+05,1.428,-0.28654,0.17483,0.39704
7.3552e+05,1.41,-0.19581,0.28742,0.37008
7.3552e+05,1.399,-0.27153,0.25991,0.32016
7.3552e+05,1.387,-0.35808,0.29911,0.29427
7.3552e+05,1.378,-0.33802,0.25445,0.27319
7.3552e+05,1.372,-0.39593,0.31293,0.27333
7.3552e+05,1.364,-0.32691,0.33598,0.24115
7.3552e+05,1.354,-0.30506,0.30931,0.21422
7.3552e+05,1.348,-0.40132,0.33316,0.18634
7.3552e+05,1.343,-0.36261,0.31632,0.14303
7.3552e+05,1.34,-0.38406,0.30282,0.11371
7.3552e+05,1.338,-0.3845,0.38686,0.087531
7.3552e+05,1.34,-0.34369,0.32314,0.050471
7.3552e+05,1.339,-0.39797,0.38293,0.0097678
7.3552e+05,1.338,-0.35118,0.35007,-0.019648
7.3552e+05,1.338,-0.40709,0.3861,-0.048454
7.3552e+05,1.341,-0.34649,0.37148,-0.082495
7.3552e+05,1.345,-0.31972,0.37277,-0.125
7.3552e+05,1.349,-0.3158,0.42306,-0.1437
7.3552e+05,1.362,-0.35582,0.36007,-0.17894
7.3552e+05,1.365,-0.30566,0.35609,-0.20499
7.3552e+05,1.374,-0.31457,0.40692,-0.23505
7.3552e+05,1.384,-0.34393,0.42874,-0.27322
7.3552e+05,1.397,-0.39299,0.41814,-0.29831
7.3552e+05,1.417,-0.27314,0.38326,-0.32331
7.3552e+05,1.446,-0.31739,0.35073,-0.31675
7.3552e+05,1.462,-0.27395,0.34361,-0.35455
7.3552e+05,1.478,-0.17379,0.38857,-0.39562
7.3552e+05,1.497,-0.17707,0.34393,-0.41304
7.3552e+05,1.515,-0.10918,0.36883,-0.42624
7.3552e+05,1.531,-0.13847,0.37607,-0.43023
7.3552e+05,1.551,-0.077081,0.32258,-0.45413
7.3552e+05,1.571,-0.063535,0.32231,-0.4809
7.3552e+05,1.594,-0.062889,0.27885,-0.48888
7.3552e+05,1.607,-0.063019,0.28949,-0.50698
7.3552e+05,1.626,0.032699,0.18844,-0.50026
7.3552e+05,1.646,-0.070246,0.2052,-0.52481
7.3552e+05,1.659,-0.02156,0.22998,-0.52186
7.3552e+05,1.682,0.054086,0.17516,-0.53025
7.3552e+05,1.701,0.028147,0.17321,-0.53088
7.3552e+05,1.722,0.061421,0.14601,-0.53252
7.3552e+05,1.743,0.065868,0.15388,-0.53207
7.3552e+05,1.766,0.090402,0.15491,-0.52153
7.3552e+05,1.781,0.13075,0.10341,-0.53451
7.3552e+05,1.797,0.14462,0.10878,-0.51903
7.3552e+05,1.814,0.11496,0.064949,-0.52104
7.3552e+05,1.835,0.13664,0.092243,-0.51079
7.3552e+05,1.854,0.16428,0.11179,-0.50597
7.3552e+05,1.872,0.15723,0.053622,-0.50066
7.3552e+05,1.894,0.19234,0.040464,-0.49306
7.3552e+05,1.912,0.22238,-0.0024979,-0.47594
7.3552e+05,1.922,0.23071,0.0015662,-0.47609
7.3552e+05,1.936,0.27594,-0.10955,-0.46747
7.3552e+05,1.944,0.27727,0.034485,-0.43919
7.3552e+05,1.955,0.32583,-0.02766,-0.43827
7.3552e+05,1.97,0.31837,-0.061534,-0.41189
7.3552e+05,1.994,0.41841,-0.079993,-0.4198
7.3552e+05,2.004,0.32508,-0.033309,-0.40116
7.3552e+05,2.02,0.37992,-0.024556,-0.36542
7.3552e+05,2.027,0.40738,-0.055173,-0.3566
